sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_262843,熊美玲,林秋离,No.39 只是 因为 有 你 林秋离 熊美玲,人物二 人物一,1
TRAIN_SENT_ID_255693,蒋介石,宋美龄,抗战 胜利 后 ， 于海生 之母 过寿 ， 蒋介石 和 宋美龄 都 赠送 了 寿礼 ， 以谢 西安 照顾 之情 。,抗战 胜利  于海生 之母 过寿  人物一 人物二 赠送 寿礼  以谢 西安 照顾 之情,1
TRAIN_SENT_ID_282561,寇乃馨,黄国伦,2013 / 07 / 06 温升豪 、 高宇蓁 、 周杰伦 、 刘畊宏 、 唐从圣 、 吕雪凤 、 石惠君 、 兰阳 戏剧团 、 黄国伦 、 寇乃馨,温升豪  高宇蓁  周杰伦  刘畊宏  唐从圣  吕雪凤  石惠君  兰阳 戏剧团  人物二  人物一,1
TRAIN_SENT_ID_285295,白木喜,林英雄,姐姐 ： 白金 喜 、 白木喜 、 白水喜 姐夫 ： 刘明辉 、 林英雄 、 程舒航,姐姐  白金 喜  人物一  白水喜 姐夫  刘明辉  人物二  程舒航,1
TRAIN_SENT_ID_267400,许志安,郑秀文,Wallace 与 许志安 Wallace 与 郑秀文,人物一  人物二,1
TRAIN_SENT_ID_264154,刘备,孙尚香,刘备 与 孙尚香 的 政治 联姻,人物一 人物二 政治 联姻,1
TRAIN_SENT_ID_268226,王小利,李琳,赵本山 、 小 沈阳 、 王小利 、 李琳,赵本山  沈阳  人物一  人物二,1
TRAIN_SENT_ID_286713,张迥,张回,张回 是 第七代 张天 师 ， 第六代 天师 张椒 ， 第八代 天师 张迥,人物二 第七代 张天 师  第六代 天师 张椒  第八代 天师 人物一,-1
TRAIN_SENT_ID_268151,樊梨花,薛丁山,程咬金 再识 诈死 计 ， 薛丁山 三请 樊梨花,程咬金 再识 诈死 计  人物二 三请 人物一,1
TRAIN_SENT_ID_263827,刘嘉玲,梁朝伟,案例 ： 梁朝伟 、 刘嘉玲 豪掷 千万 买入 苏州 太湖 豪宅,案例  人物二  人物一 豪掷 千万 买入 苏州 太湖 豪宅,1
TRAIN_SENT_ID_276493,尤氏,贾珍,贾珍 将 邢岫烟 和 尤氏 葬 了 ， 随众 赶往 京城 ， 意欲 和 戎 羌 血拼 ， 夺回 大权 。,人物二 邢岫烟 人物一 葬  随众 赶往 京城  意欲 戎 羌 血拼  夺回 大权,1
TRAIN_SENT_ID_279478,谭梅,朱军,唐国强 、 朱军 、 谭梅 、 赵晨浩 、 马艳丽 、 赵保乐,唐国强  人物二  人物一  赵晨浩  马艳丽  赵保乐,1
TRAIN_SENT_ID_252315,文姜,鲁桓公,1 、 《 诗 · 齐风 · 敝 笱 序 》 ： “ 齐人恶 鲁桓公 微弱 ， 不能 防闲 文姜 ， 使 至 淫乱 ， 为二国 患焉 。 ”,诗  齐风  敝 笱 序    齐人恶 人物二 微弱  不能 防闲 人物一  淫乱  为二国 患焉,1
TRAIN_SENT_ID_252180,秦嘉,徐淑,袁枚 读完 这些 “ 细腻 风光 ” 的 诗 ， “ 方知 徐淑 之果 胜 秦嘉 ” 。,袁枚 读完  细腻 风光  诗   方知 人物二 之果 胜 人物一,1
TRAIN_SENT_ID_249849,张无忌,赵敏,（ 例子 ： 张无忌 替 赵敏 疗伤 ）,例子  人物一 人物二 疗伤,1
TRAIN_SENT_ID_270635,赵宏博,申雪,— — 申雪 与 赵宏博,人物二 人物一,1
TRAIN_SENT_ID_258776,刘禅,刘备,此时 孙权 闻知 刘备 西征 ， 于是 遣 周善 引领 舟船 以迎 孙尚香 ， 幸得 赵云 与 张飞 勒兵 截江 ， 方重 夺 刘禅 。,孙权 闻知 人物二 西征  遣 周善 引领 舟船 以迎 孙尚香  幸得 赵云 张飞 勒兵 截江  方重 夺 人物一,-1
TRAIN_SENT_ID_278793,任盈盈,任我行,于是 令孤冲 、 任盈盈 、 向问天 、 任我行 等 一同 去 找 东方不败 报仇 。,令孤冲  人物一  向问天  人物二 一同 找 东方不败 报仇,-1
TRAIN_SENT_ID_260678,李莎,李立三,安眠药 是 李莎 交给 李立三 的 。,安眠药 人物一 交给 人物二,1
TRAIN_SENT_ID_276515,尤氏,贾珍,⒈ 贾珍 — 尤氏 ： 茄官 、 银蝶 儿 、 万儿 、 来升 、 喜儿 、 寿儿 、 栓儿,⒈ 人物二  人物一  茄官  银蝶  万儿  来升  喜儿  寿儿  栓儿,1
TRAIN_SENT_ID_260097,齐良迟,齐白石,齐良迟 称赞 为 “ 填补 了 齐白石 研究 的 一项 空白 。 ”,人物一 称赞  填补 人物二 研究 一项 空白,-1
TRAIN_SENT_ID_258424,张兆和,沈从文,第九 封 沈从文 致 张兆和 （ 1934.1 . 14 ）,第九 封 人物二 人物一,1
TRAIN_SENT_ID_269162,陆雪琪,张小凡,后 遇到 金瓶儿 、 林惊羽 、 曾书书 、 萧逸才 等 人 ， 以及 一同 寻宝 而来 的 黑水 玄蛇 ， 黑水 玄蛇 将 张小凡 、 陆雪琪 撞 向 了 天地 宝库 的 石门 。,遇到 金瓶儿  林惊羽  曾书书  萧逸才  一同 寻宝 而来 黑水 玄蛇  黑水 玄蛇 人物二  人物一 撞 天地 宝库 石门,1
TRAIN_SENT_ID_249904,张无忌,赵敏,说来 梁先生 也 确实 很少 描写 打情骂俏 的 场面 ， 想想 张无忌 和 赵敏 吧 。,梁先生 确实 很少 描写 打情骂俏 场面  想想 人物一 人物二,1
TRAIN_SENT_ID_256178,蒋介石,宋美龄,宋美龄 同 蒋介石 是 怎么 认识 的,人物二 人物一 认识,1
TRAIN_SENT_ID_286307,王思聪,王健林,这 意味着 ， 王健林 以及 王思聪 拥有 万达 集团 100% 股权 。,意味着  人物二 人物一 拥有 万达 集团  股权,-1
TRAIN_SENT_ID_262898,熊美玲,林秋离,No.37 包裹 林秋离 熊美玲 于 台烟,包裹 人物二 人物一 台烟,1
TRAIN_SENT_ID_274632,傅敏,傅雷,《 傅雷 谈 美术 》 是 当代世界出版社 出版 的 图书 ， 作者 是 傅敏 。,人物二 谈 美术  当代世界出版社 出版 图书  作者 人物一,-1
TRAIN_SENT_ID_284763,杨蕙兰,杜子俊,杨蕙兰 酒后 诉 衷肠 ， 杜子俊 夜访 同福店,人物一 酒后 诉 衷肠  人物二 夜访 同福店,1
TRAIN_SENT_ID_255111,鲁元公主,张敖,攘外必先安内 ： 鲁元公主 和 张敖 ?,攘外必先安内  人物一 人物二,1
TRAIN_SENT_ID_255140,胡斐,胡一刀,胡一刀 / 胡斐,人物二  人物一,-1
TRAIN_SENT_ID_267725,马小玲,况天涯,出现 个体 ： 况天涯 、 马小玲 。,出现 个体  人物二  人物一,-1
TRAIN_SENT_ID_281717,龚慈恩,林炜,20100721 来宾 ： 林炜 、 龚慈恩 、 宋少卿 、 宋新妮,来宾  人物二  人物一  宋少卿  宋新妮,1
TRAIN_SENT_ID_268209,王小利,李琳,王小利 、 李琳 、 小 沈阳 、 李咏 、 金琳琳 、 邓雯心 。,人物一  人物二  沈阳  李咏  金琳琳  邓雯心,1
TRAIN_SENT_ID_284046,赵力平,朱琦,4 婚姻 : 在 延安 ， 朱琦 和 赵力平 ( 1926 - ) 相遇 了 。,婚姻  延安  人物二 人物一     相遇,1
TRAIN_SENT_ID_264462,吴健雄,袁家骝,叶落归根 ， 袁家骝 亲自 护送 吴健雄 的 骨灰 回大陆 ， 安葬 于 苏州 太仓 浏河 。,叶落归根  人物二 亲自 护送 人物一 骨灰 回大陆  安葬 苏州 太仓 浏河,1
TRAIN_SENT_ID_252104,黄毅清,黄奕,此外 ， 黄奕 撤销 了 针对 黄毅清 侵犯 其 名誉权 的 诉讼 。,人物二 撤销 人物一 侵犯 名誉权 诉讼,1
TRAIN_SENT_ID_278087,徐克,施南生,【 策划 】 ： 徐克 施南生,策划   人物一 人物二,1
TRAIN_SENT_ID_262539,扶苏,秦始皇,扶苏 史籍 记载 : 《 史记 · 卷 六 · 秦始皇 本纪 第六 》,人物一 史籍 记载   史记  卷 六  人物二 本纪 第六,-1
TRAIN_SENT_ID_272753,徐天宏,周绮,周绮 从 讨厌 他 到 爱 上 他 ， 这 也 是 徐天宏 的 了不起 的 地方 。,人物二 讨厌 爱  人物一 了不起 地方,1
TRAIN_SENT_ID_284942,丁秋星,蔡明,正在 紧张 拍戏 的 蔡明 ， 每天 都 能 收到 丁秋星 火辣辣 的 来信 ， 这 让 她 既 意外 又 惊喜 。,正在 紧张 拍戏 人物二  每天 收到 人物一 火辣辣 来信  意外 惊喜,1
TRAIN_SENT_ID_283522,郑樱桃,石虎,武帝 石虎 郑皇后 郑樱桃,武帝 人物二 郑皇后 人物一,1
TRAIN_SENT_ID_256359,孙尚香,刘备,辅助 ： 郭嘉 、 刘备 、 华佗 、 甘宁 、 孙尚香,辅助  郭嘉  人物二  华佗  甘宁  人物一,1
TRAIN_SENT_ID_258416,张兆和,沈从文,第一封 张兆和 致 沈从文 （ 1934.1 . 8 ）,第一封 人物一 人物二,1
TRAIN_SENT_ID_286385,吕玲绮,吕布,实战 视频 ： 吕玲绮 吕布 传 06 究极 下 邳 掠夺 战,实战 视频  人物一 人物二 传  究极 邳 掠夺 战,-1
TRAIN_SENT_ID_263445,梅葆玖,梅兰芳,《 梅兰芳 》 艺术 指导 ： 梅葆玖 顾问 ： 吴迎 绘图 ： 林莹,人物二  艺术 指导  人物一 顾问  吴迎 绘图  林莹,-1
TRAIN_SENT_ID_272848,杨威,杨云,杨云 的 离开 让 杨威 觉得 天 都 快 塌下来 了 。,人物二 离开 人物一 觉得 天 快 塌下来,1
TRAIN_SENT_ID_278464,胡善祥,朱瞻基,最 无辜 — — 明宣宗 朱瞻基 之 皇后 胡善祥,无辜   明宣宗 人物二 皇后 人物一,1
TRAIN_SENT_ID_272226,金正恩,金正日,金正日 逝世 后 ， 金敬姬 被 看成 金正恩 “ 最 亲近 的 保护 人 ” 。,人物二 逝世  金敬姬 看成 人物一  亲近 保护,-1
TRAIN_SENT_ID_268008,樊梨花,薛丁山,第四十三回 樊梨花 诰封 极品 薛丁山 拜上 寒江,第四十三回 人物一 诰封 极品 人物二 拜上 寒江,1
TRAIN_SENT_ID_286683,杨雨婷,房子斌,夏雨 、 房子斌 、 杨雨婷 、 陈滢 、 田雨 、 朱铁 、 黄勐 、 杨旭,夏雨  人物二  人物一  陈滢  田雨  朱铁  黄勐  杨旭,1
TRAIN_SENT_ID_274800,丁玲,胡也频,最终 ， 冯雪峰 离开 了 杭州 ， 胡也频 与 丁玲 就 和好如初 了 。,最终  冯雪峰 离开 杭州  人物二 人物一 和好如初,1
TRAIN_SENT_ID_253644,沈浪,朱七七,爱好 ： 和 沈浪 斗智斗勇 ， 追逐 戏弄 朱七七 ；,爱好  人物一 斗智斗勇  追逐 戏弄 人物二,1
TRAIN_SENT_ID_274003,白素,卫斯理,《 愿望 之猴 》 ： 白素 为了 成全 贝梦丹 和 卫斯理 黯然 离去 。,愿望 之猴   人物一 成全 贝梦丹 人物二 黯然 离去,1
TRAIN_SENT_ID_258432,张兆和,沈从文,水上 情书 ： 沈从文 与 张兆和,水上 情书  人物二 人物一,1
TRAIN_SENT_ID_253629,沈浪,朱七七,朱七七 多情 ， 沈浪 正直 ， 熊猫儿 豪爽 ， 这些 善良 的 人 或多或少 触及 了 他 不愿 触及 的 内心 。,人物二 多情  人物一 正直  熊猫儿 豪爽  善良 或多或少 触及 不愿 触及 内心,1
TRAIN_SENT_ID_253787,申雪,赵宏博,— — 申雪 与 赵宏博,人物一 人物二,1
TRAIN_SENT_ID_255496,刘梅,夏雪,《 花瓶 事件 》 ： 夏雪 不 小心 打碎 了 花瓶 ， 刘梅 没 批评 她 ， 还 夸 她 勇于认错 并 奖励 她 一部 手机 。,花瓶 事件   人物二 小心 打碎 花瓶  人物一 没 批评  夸 勇于认错 奖励 一部 手机,-1
TRAIN_SENT_ID_285686,宇文逊昵延,宇文莫圭,宇文普拨 → 宇文丘不勤 → 宇文莫珪 （ 宇文 莫 廆 、 宇文莫圭 ） → 宇文逊昵延 （ 宇文 悉 独官 ） → 宇文乞得龟 → 宇文逸豆归 （ 宇文 侯豆 归 ） 。,宇文普拨 → 宇文丘不勤 → 宇文莫珪  宇文 莫 廆  人物二  → 人物一  宇文 悉 独官  → 宇文乞得龟 → 宇文逸豆归  宇文 侯豆,-1
TRAIN_SENT_ID_284806,利奥波德二世,利奥波德一世,"利奥波德一世 ， 利奥波德二世 （ LeopoldI , II ）",人物二  人物一,-1
TRAIN_SENT_ID_267728,马小玲,况天涯,紫 ： 马家 的 血 加上 僵尸 毒 将 变成 特殊 的 紫眼 僵尸 “ 况天涯 ” “ 马小玲 ” “ 汤金 宝 ” 。,紫  马家 血 加上 僵尸 毒 变成 特殊 紫眼 僵尸  人物二   人物一   汤金 宝,-1
TRAIN_SENT_ID_268585,潘金莲,武大郎,— — “ 舅舅 ” 和 武松 回来 ， 潘金莲 将 武大郎 的 受害 真相 告知 了 他们 。,舅舅  武松 回来  人物一 人物二 受害 真相 告知,1
TRAIN_SENT_ID_282248,易连恺,秦桑,18 . 邂逅 · 【 迷雾 围城 】 （ 原名 《 夜色 》 ） [ 主角 ： 秦桑 ， 易连恺 ],邂逅   迷雾 围城   原名  夜色    主角  人物二  人物一,1
TRAIN_SENT_ID_270707,赵宏博,申雪,凭借 战胜 伤病 、 进军 冬奥 的 勇气 的 决心 ， 赵宏博 在 离开 冰场 后 的 第 88 天 ， 神奇 地 重新 站 在 冰场 上 ， 重新 与 申雪 拉上 了 手 。,战胜 伤病  进军 冬奥 勇气 决心  人物一 离开 冰场  天  神奇 重新 站 冰场  重新 人物二 拉上 手,1
TRAIN_SENT_ID_256241,孙尚香,刘备,因为 不想 和 五虎将 及 孙尚香 分开 ， 所以 非常 害怕 真 刘备 治愈 的 那 一天 到来 。,不想 五虎将 人物一 分开  非常 害怕 真 人物二 治愈 一天 到来,1
TRAIN_SENT_ID_256115,蒋介石,宋美龄,"当晚 , 蒋介石 和 宋美龄 乘飞机 离开 武昌 飞往 湖南 衡阳 。",当晚  人物一 人物二 乘飞机 离开 武昌 飞往 湖南 衡阳,1
TRAIN_SENT_ID_262737,熊美玲,林秋离,No.104 苦酒 的 探戈 （ 台语 ） 林秋离 熊美玲 江蕙,苦酒 探戈  台语  人物二 人物一 江蕙,1
TRAIN_SENT_ID_252361,江别鹤,江玉郎,同时 小鱼儿 也 对 江别鹤 告密 江玉郎 私吞 镖银 的 事情 ！,小鱼儿 人物一 告密 人物二 私吞 镖银 事情,-1
TRAIN_SENT_ID_277239,张茜,张卫健,喜欢 的 艺人 ： 张卫健 、 张茜 、 韩宝仪 、 娄艺潇 、 陈赫 、 邓紫棋,喜欢 艺人  人物二  人物一  韩宝仪  娄艺潇  陈赫  邓紫棋,1
TRAIN_SENT_ID_269037,刘德华,朱丽倩,有人 目睹 刘德华 在 该 大厦 门外 等候 朱丽倩 下课 。,有人 目睹 人物一 大厦 门外 等候 人物二 下课,1
TRAIN_SENT_ID_268258,王小利,李琳,第 2011 - 05 - 16 期 ， 嘉宾 ： 王小利 、 李琳 ， “ 刘能 ” 的 幸福,期  嘉宾  人物一  人物二   刘能  幸福,1
TRAIN_SENT_ID_273285,秦香莲,陈世美,秦香莲 赴京 寻夫 ， 找到 陈世美 。,人物一 赴京 寻夫  找到 人物二,1
TRAIN_SENT_ID_282698,刘之冰,茹萍,2008 - 11 - 28 ： 祈望 「 孙淳 、 何赛飞 、 茹萍 、 刘之冰 」,祈望  孙淳  何赛飞  人物二  人物一,1
TRAIN_SENT_ID_277216,张茜,张卫健,余嘉碧 群星 祝福 : 张卫健 与 太太 张茜 借助 网络 的 力量 ， 在 微博 呼吁 大家 为 其母 祈祷 。,余嘉碧 群星 祝福  人物二 太太 人物一 借助 网络 力量  微博 呼吁 其母 祈祷,1
TRAIN_SENT_ID_260330,穆桂英,杨宗保,穆桂英 为 救 自己 所爱 的 人 ， 投降 大宋 ， 并 献上 降龙木 ， 大破 天门 阵 ， 立功 救 下 杨宗保 。,人物一 救 所爱  投降 大宋  献上 降龙木  大破 天门 阵  立功 救 人物二,1
TRAIN_SENT_ID_276516,尤氏,贾珍,⒈ 贾珍 — — 尤氏 ： 茄官 、 银蝶 儿 、 万儿 、 来升 、 喜儿 、 寿儿 、 栓儿 。,⒈ 人物二   人物一  茄官  银蝶  万儿  来升  喜儿  寿儿  栓儿,1
TRAIN_SENT_ID_274823,丁玲,胡也频,散文集 《 记 胡也频 》 、 《 记 丁玲 》 、 《 从文 自传 》 、 《 湘行 散记 》 、 《 湘西 》 等 。,散文集  记 人物二    记 人物一    从文 自传    湘行 散记    湘西,1
TRAIN_SENT_ID_265242,贾琏,贾赦,贾赦 、 贾政 、 贾珍 、 贾琏 ， 以及 薛蟠 、 孙绍祖 等 ， 都 是 这样 。,人物二  贾政  贾珍  人物一  薛蟠  孙绍祖,-1
TRAIN_SENT_ID_255506,刘梅,夏雪,夏雪 给 妈妈 洗 了 一次 脚 ， 刘梅 比 受刑 还 难受 。,人物二 妈妈 洗 一次 脚  人物一 受刑 难受,-1
TRAIN_SENT_ID_273963,白素,卫斯理,2 . 地底 奇人 、 卫斯理 与 白素 （ 旧版 ： 纸猴 ）,地底 奇人  人物二 人物一  旧版  纸猴,1
TRAIN_SENT_ID_268646,潘金莲,武大郎,这么一来 ， 武大郎 和 潘金莲 怎么 也 翻 不了 身 了 ！,这么一来  人物二 人物一 翻 不了 身,1
TRAIN_SENT_ID_274576,薛丁山,薛仁贵,但 薛仁贵 却 不满 于 薛丁山 阵上 招亲 ， 于是 将 之锁入 天牢 ， 以示 惩戒 。,人物二 不满 人物一 阵上 招亲  之锁入 天牢  以示 惩戒,-1
TRAIN_SENT_ID_282721,张庭,林瑞阳,踢馆 嘉宾 ： 陈浩民 蒋丽莎 、 李响 孙骁骁 （ 第二期 ） 沙溢 胡可 、 张庭 林瑞阳 （ 第三期 ）,踢馆 嘉宾  陈浩民 蒋丽莎  李响 孙骁骁  第二期  沙溢 胡可  人物一 人物二  第三期,1
TRAIN_SENT_ID_262637,况天佑,马小玲,况国华 出手 打伤 莱利 ， 同时 也 被 不知情 的 马小玲 等 人 认为 是 况天佑 。,况国华 出手 打伤 莱利  不知情 人物二 认为 人物一,1
TRAIN_SENT_ID_258913,王熙凤,贾琏,贾琏 王熙凤 那 文笔 与 《 金瓶梅 》 很 不 一样 ， 《 金瓶梅 》 写性 直截了当 ， 《 红楼梦 》 既 含蓄 又 传神 。,人物二 人物一 文笔  金瓶梅    金瓶梅  写性 直截了当   红楼梦  含蓄 传神,1
TRAIN_SENT_ID_256273,孙尚香,刘备,天命 1 引索 - 夫君 何在 - 孙尚香 、 刘备 同时 上场 提升 物攻 40,天命  引索  夫君 何在  人物一  人物二 上场 提升 物攻,1
TRAIN_SENT_ID_266128,齐姜,申生,( 11 ) 齐姜 ： 申生 的 亡母 。,人物一  人物二 亡母,-1
TRAIN_SENT_ID_257367,贾珍,尤氏,1 、 贾珍 — — 尤氏 ： 银蝶 儿 万儿 来升 喜儿 寿儿 栓儿,人物一   人物二  银蝶 万儿 来升 喜儿 寿儿 栓儿,1
TRAIN_SENT_ID_278798,任盈盈,任我行,出寺 后 正式 结交 任盈盈 ， 两人 相救 幽禁 梅庄 的 任我行 。,出寺 正式 结交 人物一  两人 相救 幽禁 梅庄 人物二,-1
TRAIN_SENT_ID_252294,文姜,鲁桓公,语出 《 诗 · 齐风 · 敝 笱 序 》 ： “ 齐人恶 鲁桓公 微弱 ， 不能 防闲 文姜 ， 使 至 淫乱 ， 为二国 患焉 。 ”,语出  诗  齐风  敝 笱 序    齐人恶 人物二 微弱  不能 防闲 人物一  淫乱  为二国 患焉,1
TRAIN_SENT_ID_272233,金正恩,金正日,其 继任者 金正日 、 金正恩 严格执行 并 加以 阐释 ， 作为 国家 及 人民 的 唯一 的 活动 指导 理论 ， 赋予 其 至高无上 的 地位 。,继任者 人物二  人物一 严格执行 阐释  国家 人民 唯一 活动 指导 理论  赋予 至高无上 地位,-1
TRAIN_SENT_ID_285703,翁家明,俞小凡,【 豪门 本色 】 （ 合作 演员 ： 黄仲昆 ； 黄文豪 ； 俞小凡 ； 翁家明 ； 徐洁儿 等 ),豪门 本色   合作 演员  黄仲昆  黄文豪  人物二  人物一  徐洁儿,1
TRAIN_SENT_ID_259923,花月奴,江枫,可 江枫 放弃 花月奴 是 怎样 ？,人物二 放弃 人物一,1
TRAIN_SENT_ID_258036,周海婴,鲁迅,7 . 学 周海婴 叩问 鲁迅 是 谁,学 人物一 叩问 人物二,-1
TRAIN_SENT_ID_267925,杨宗保,杨延昭,杨延昭 看到 事已至此 只好 宣布 穆桂英 跟 田 壮士 的 比武 ， 杨宗保 颤抖 着 担心 着 穆桂英 的 安全 ， 他 看 都 不敢 看 一眼 。,人物二 看到 事已至此 只好 宣布 穆桂英 田 壮士 比武  人物一 颤抖 担心 穆桂英 安全  不敢 一眼,-1
TRAIN_SENT_ID_278360,周韵,姜文,姜文 和法国 太太 离婚 了 ， 找 了 20 出头 的 周韵 ， 这 让 许多 人 大跌眼镜 。,人物二 和法国 太太 离婚  找  出头 人物一  大跌眼镜,1
TRAIN_SENT_ID_275960,夏东海,夏雨,夏东海 大发雷霆 ， 罚 夏雨 手洗 床单 。,人物一 大发雷霆  罚 人物二 手洗 床单,-1
TRAIN_SENT_ID_264044,刘备,孙尚香,孙尚香 - - 刘表 刘璋 孟获 公孙瓒 马腾 刘备 杨奉 袁绍 孙权 孙坚 孙策 袁术,人物二   刘表 刘璋 孟获 公孙瓒 马腾 人物一 杨奉 袁绍 孙权 孙坚 孙策 袁术,1
TRAIN_SENT_ID_287158,刘亭亭,刘少奇,― ― 怀念 我们 的 爸爸 刘少奇 / 刘平平 、 刘源 、 刘亭亭,― ― 怀念 爸爸 人物二  刘平平  刘源  人物一,-1
TRAIN_SENT_ID_265800,王茜,徐庆东,作词 ： 徐庆东 王茜,作词  人物二 人物一,1
TRAIN_SENT_ID_277187,张茜,张卫健,张卫健 主要 作品 : 音乐 专辑 : 电影 作品 : 张茜 :,人物二 主要 作品  音乐 专辑  电影 作品  人物一,1
TRAIN_SENT_ID_265694,贾环,贾政,事实 明摆着 ， 此时 的 贾环 即使 有 上 进之心 ， 估计 也 被 贾政 如 冷水 般的 话 打击 的 完全 泯灭 了 。,事实 明摆着  人物一 进之心  估计 人物二 冷水 话 打击 完全 泯灭,-1
TRAIN_SENT_ID_260036,严英云,徐良,尽管如此 ， 严英云 还是 不愿 接受 徐良 。,人物一 不愿 接受 人物二,1
TRAIN_SENT_ID_278533,李秀文,叶挺,爱河 浮 槎 直搏 风云 — — 李秀文 · 叶挺,爱河 浮 槎 直搏 风云   人物一  人物二,1
TRAIN_SENT_ID_283246,刘诺一,刘烨,3 、 《 像 朋友 一样 》 演唱 ： 胡军 、 胡皓 康 、 刘烨 、 刘诺一 、 林永健 、 林大竣,朋友  演唱  胡军  胡皓 康  人物二  人物一  林永健  林大竣,-1
TRAIN_SENT_ID_274270,贾敬,贾珍,只见 贾府 人分 昭穆 排班 立定 ： 贾敬 主祭 ， 贾赦 陪祭 ， 贾珍 献爵 ， 贾琏贾 琮 献 帛 ， 宝玉 捧 香 ， 贾菖 贾菱 展拜毯 ， 守 焚池 。,只见 贾府 人分 昭穆 排班 立定  人物一 主祭  贾赦 陪祭  人物二 献爵  贾琏贾 琮 献 帛  宝玉 捧 香  贾菖 贾菱 展拜毯  守 焚池,-1
TRAIN_SENT_ID_281448,曾雅兰,侯昌明,08.18 傅天颖 家务事 大家 帮帮忙 （ 傅天颖 、 曾雅兰 、 侯昌明 、 沛小岚 、 陈萍 、 余皓然 ）,傅天颖 家务事 帮帮忙  傅天颖  人物一  人物二  沛小岚  陈萍  余皓然,1
TRAIN_SENT_ID_255697,蒋介石,宋美龄,后 由 张学良 陪同 宋美龄 和 端纳 往见 蒋介石 。,张学良 陪同 人物二 端纳 往见 人物一,1
TRAIN_SENT_ID_273886,江冬秀,胡适,对 胡适 和 陆小曼 的 郎情 侬 意 ， 胡 太太 江冬秀 早有 耳闻 。,人物二 陆小曼 郎情 侬 意  胡 太太 人物一 早有 耳闻,1
TRAIN_SENT_ID_270670,赵宏博,申雪,《 康 比特 纯 乳清 蛋白 （ 申雪 赵宏博 代言 ） 》,康 比特 纯 乳清 蛋白  人物二 人物一 代言,1
TRAIN_SENT_ID_256051,蒋介石,宋美龄,杨虎城 张学良 蒋介石 宋美龄 在 周陵 留念,杨虎城 张学良 人物一 人物二 周陵 留念,1
TRAIN_SENT_ID_268532,潘金莲,武大郎,19 . 武大郎 20 . 潘金莲 21 . 西门庆,人物二   人物一   西门庆,1
TRAIN_SENT_ID_285822,尹天雪,尹浩,她 对 童博 由 爱生恨 ， 性格 逐渐 扭曲 ， 为 报复 而 一再 伤害 童氏 一族 ， 曾 将 尹天雪 与 尹浩 推 下 地狱 岩 。,童博 爱生恨  性格 逐渐 扭曲  报复 一再 伤害 童氏 一族  人物一 人物二 推 地狱 岩,-1
TRAIN_SENT_ID_258014,黄睿靓,陈致中,扁 桉 约 谈 陈致中 、 黄睿靓 ， 陈云南 公开 称呼 他们 “ 贤伉俪 ” ， 引发 一阵 口诛笔伐 ， “ 太 尊敬 被告 了 ！ ”,扁 桉 约 谈 人物二  人物一  陈云南 公开 称呼  贤伉俪   引发 一阵 口诛笔伐   太 尊敬 被告,1
TRAIN_SENT_ID_275067,朱七七,沈浪,相对 于 朱七七 ， 白飞飞 是 个 “ 假 ” 人 ， 她 甚至 比 沈浪 深沉 。,相对 人物一  白飞飞  假   人物二 深沉,1
TRAIN_SENT_ID_274561,薛丁山,薛仁贵,诸如 薛仁贵 征东 、 薛丁山 征西 、 薛刚反唐 ， 乃至 薛家 媳妇 樊梨花 移山倒海 的 神通 等等 。,人物二 征东  人物一 征西  薛刚反唐  薛家 媳妇 樊梨花 移山倒海 神通,-1
TRAIN_SENT_ID_254103,霍启刚,郭晶晶,郭晶晶 霍启刚 即将 大婚,人物二 人物一 即将 大婚,1
TRAIN_SENT_ID_271781,阎婆惜,宋江,"阎婆惜 自从 和 那 小 张三 两个 搭 上 , 并 无 半点 情分 在 这 宋江 身上 。",人物一 张三 两个 搭  半点 情分 人物二 身上,1
TRAIN_SENT_ID_262882,熊美玲,林秋离,林秋离 / 写歌 ， 我 跟 熊美玲 几乎 天下无敌,人物二  写歌  人物一 几乎 天下无敌,1
TRAIN_SENT_ID_283344,贾敷,贾代化,▪ 贾演 ▪ 贾源 ▪ 贾代化 ▪ 贾代善 ▪ 贾代儒 ▪ 贾代修 ▪ 贾敷 ▪ 贾敬,▪ 贾演 ▪ 贾源 ▪ 人物二 ▪ 贾代善 ▪ 贾代儒 ▪ 贾代修 ▪ 人物一 ▪ 贾敬,-1
TRAIN_SENT_ID_250247,秦始皇,胡亥,十二 、 秦始皇 与 二世 胡亥 的 兴亡,十二  人物一 二世 人物二 兴亡,-1
TRAIN_SENT_ID_278099,徐克,施南生,美国 的 利智 、 叶玉卿 、 刘美君 、 杜丽莎 等 ； 加拿大 的 顾嘉辉 、 黄淑仪 、 何守信 等 ； 欧洲 的 徐克 、 施南生 等 ；,美国 利智  叶玉卿  刘美君  杜丽莎  加拿大 顾嘉辉  黄淑仪  何守信  欧洲 人物一  人物二,1
TRAIN_SENT_ID_272767,谢烨,顾城,顾城 致 谢烨,人物二 人物一,1
TRAIN_SENT_ID_265668,袁泉,夏雨,任泉 和 马伊俐 、 黄海冰 和 林依轮 、 夏雨 和 袁泉 、 秦海璐 和 耿乐 、 陆毅 和 赵薇 、 黄圣 依 和 李湘 … …,任泉 马伊俐  黄海冰 林依轮  人物二 人物一  秦海璐 耿乐  陆毅 赵薇  黄圣 李湘,1
