sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_277783,晋陵公主,谢混,晋陵公主 无奈 之下 就 把 谢家 的 事情 委托 给 谢混 的 侄儿 谢弘微 。,人物一 无奈 之下 谢家 事情 委托 人物二 侄儿 谢弘微,1,0
TRAIN_SENT_ID_264107,刘备,孙尚香,关羽 、 张飞 、 赵云 、 马超 、 黄忠 、 孙尚香 、 刘备 脩 、 曹操 、 小乔 、 大乔 、 貂蝉 、 蒋干 、 文丑,关羽  张飞  赵云  马超  黄忠  人物二  人物一 脩  曹操  小乔  大乔  貂蝉  蒋干  文丑,1,0
TRAIN_SENT_ID_277476,余鱼同,李沅芷,于是 黄蓉 遇到 了 郭靖 ， 阿朱 认识 了 乔峰 ， 李沅芷 邂逅 了 余鱼同 。,黄蓉 遇到 郭靖  阿朱 认识 乔峰  人物二 邂逅 人物一,1,0
TRAIN_SENT_ID_270919,贾午,韩寿,在 政治 斗争 的 挤压 下 ， 纯情 的 贾午 、 聪颖 的 南风 和 志在 报国 的 韩寿 终于 一步步 走向 毁灭 … …,政治 斗争 挤压  纯情 人物一  聪颖 南风 志在 报国 人物二 终于 一步步 走向 毁灭,1,0
TRAIN_SENT_ID_260027,严英云,徐良,因此 ， 王顺 也 想 用 严英云 作 诱饵 ， 吸引 徐良 同 他 决斗 。,王顺 想 人物一 作 诱饵  吸引 人物二 决斗,1,0
TRAIN_SENT_ID_270501,关平,关羽,【 统帅 】 关羽 【 副将 】 关平 、 魏延 、 马岱 【 军师 】 庞统,统帅  人物二  副将  人物一  魏延  马岱  军师  庞统,-1,0
TRAIN_SENT_ID_285468,范晓萤,胡亦枫,因为 范晓萤 实力 不够 ， 所以 若白 让 戚百草 和 胡亦枫 一组 练习 。,人物一 实力 不够  若白 戚百草 人物二 一组 练习,1,0
TRAIN_SENT_ID_255611,蒋介石,宋美龄,马馼 一行 先后 参观 了 综合 陈列馆 （ 国民政府军事委员会 侍从 室 旧址 ） 、 松厅 （ 宋美龄 别墅 ） 、 云岫楼 （ 蒋介石 官邸 ） 等 抗战 遗址 。,马馼 一行 先后 参观 综合 陈列馆  国民政府军事委员会 侍从 室 旧址   松厅  人物二 别墅   云岫楼  人物一 官邸  抗战 遗址,1,0
TRAIN_SENT_ID_264292,贾环,赵姨娘,想想 赵姨娘 的 牢骚 也 是 有的放矢 的 ， 贾环 是 探春 的 胞弟 ， 正 所谓 “ 疏不间亲 ” 嘛 。,想想 人物二 牢骚 有的放矢  人物一 探春 胞弟  正 所谓  疏不间亲,-1,0
TRAIN_SENT_ID_284327,王书麒,许秋怡,第八集 20110313 嘉宾 ： 叶凯茵 与 郭家梁 JoeJunior 与 陈淑贤 王书麒 与 许秋怡,第八集  嘉宾  叶凯茵 郭家梁  陈淑贤 人物一 人物二,1,0
TRAIN_SENT_ID_267327,赵本山,赵玉芳,赵玉芳 在 赵本山 的 安排 下 ， 从 大连市 公安局 辞职 来到 本山 艺术 学院 工作 。,人物二 人物一 安排  大连市 公安局 辞职 来到 本山 艺术 学院 工作,-1,0
TRAIN_SENT_ID_268875,夏雪,刘梅,《 猫鼠 之争 》 ： 夏雪 为了 写 一篇 作文 ， 开始 研究 小老鼠 ， 怕 老鼠 的 刘梅 ， 抱 了 一只 猫 镇定 自己 ， 结果 小老鼠 意外 身亡 … …,猫鼠 之争   人物一 写 一篇 作文  研究 小老鼠  怕 老鼠 人物二  抱 一只 猫 镇定  小老鼠 意外 身亡,-1,0
TRAIN_SENT_ID_259602,冯小刚,徐帆,《 糊涂 的 爱 》 演唱 ： 冯小刚 、 徐帆 ( 1999 ),糊涂 爱  演唱  人物一  人物二,1,0
TRAIN_SENT_ID_263890,刘嘉玲,梁朝伟,关键 人 名 ： 周杰伦 、 蔡依林 、 谢霆峰 、 张柏芝 、 梁朝伟 、 刘嘉玲,关键 名  周杰伦  蔡依林  谢霆峰  张柏芝  人物二  人物一,1,0
TRAIN_SENT_ID_268101,樊梨花,薛丁山,第三十回 樊梨花 移山倒海 三擒三放 薛丁山,第三十回 人物一 移山倒海 三擒三放 人物二,1,0
TRAIN_SENT_ID_268181,樊梨花,薛丁山,飞鸣 越剧团 于 苏州 新艺 剧院 演出 《 薛丁山 与 樊梨花 》 。,飞鸣 越剧团 苏州 新艺 剧院 演出  人物二 人物一,1,0
TRAIN_SENT_ID_268042,樊梨花,薛丁山,薛丁山 回 了 营 ， 照 樊梨花 计策 ， 把 军队 悄悄 开 到 大胜 岭 周围 埋伏 起来 。,人物二 回 营  人物一 计策  军队 悄悄 开 大胜 岭 周围 埋伏 起来,1,0
TRAIN_SENT_ID_265064,李铭顺,范文芳,范文芳 、 李铭顺,人物二  人物一,1,0
TRAIN_SENT_ID_281708,高亚麟,时玮,高亚麟 在 外地 拍戏 ， 时玮 决定 去 探班 。,人物一 外地 拍戏  人物二 决定 探班,1,0
TRAIN_SENT_ID_287157,刘亭亭,刘少奇,十三 、 刘平平 、 刘源 、 刘亭亭 的 《 胜利 的 鲜花 献给 您 — — 怀念 我们 的 爸爸 刘少奇 》,十三  刘平平  刘源  人物一  胜利 鲜花 献给   怀念 爸爸 人物二,-1,0
TRAIN_SENT_ID_278600,夏金桂,薛蟠,夏金桂 为了 摆布 香菱 ， 就 把 宝 蟾 给 了 薛蟠 。,人物一 摆布 香菱  宝 蟾 人物二,1,0
TRAIN_SENT_ID_265222,尤二姐,贾琏,贾琏 看上 了 尤二姐 （ 梁兰 思 ） ， 瞒 著凤 金屋藏娇 。,人物二 看上 人物一  梁兰 思   瞒 著凤 金屋藏娇,1,0
TRAIN_SENT_ID_251480,谢贤,谢霆锋,另外 ， 谢贤 ( Patrick ) 、 谢霆锋 ( Nicolas ) 及 谢振轩 ( Lucas ) 的 洋名 也 大有 来头 。,人物一     人物二    谢振轩    洋名 大有 来头,-1,0
TRAIN_SENT_ID_265041,李铭顺,范文芳,演唱 ： 范文芳 、 李铭顺 、 孙燕姿 、 蔡健雅 欧菁 仙 、 郑秀珍 、 郑惠玉 、 郑斌辉 李南星 、 葛米星,演唱  人物二  人物一  孙燕姿  蔡健雅 欧菁 仙  郑秀珍  郑惠玉  郑斌辉 李南星  葛米星,1,0
TRAIN_SENT_ID_268564,潘金莲,武大郎,《 潘金莲 与 武大郎 》 ( 12 分 28 秒 ) ： 陈露薇 、 梁醒波 合唱,人物一 人物二    分  秒   陈露薇  梁醒波 合唱,1,0
TRAIN_SENT_ID_266808,萧峰,萧远山,乔峰 赶到 天台山 的 止观 寺 ， 见到 智光 ， 智光 告诉 乔峰 ， 他 的 生父 叫 萧远山 ， 自己 本名 是 萧峰 。,乔峰 赶到 天台山 止观 寺  见到 智光  智光 告诉 乔峰  生父 人物二  本名 人物一,-1,0
TRAIN_SENT_ID_271463,杨云,杨威,杨威 、 杨云 分别 从 小狗 身上 取 下 戒指 ， 为 彼此 戴上 新婚 戒指 。,人物二  人物一 小狗 身上 取 戒指  戴上 新婚 戒指,1,0
TRAIN_SENT_ID_273280,秦香莲,陈世美,秦香莲 冲 进府 来 ， 自是 吓 了 陈世美 一跳 。,人物一 进府  自是 人物二 一跳,1,0
TRAIN_SENT_ID_281622,黄峨,杨慎,用 镜头 巧妙 表现 桂湖 的 美景 ， 黄峨 与 杨慎 的 才情 。,镜头 巧妙 表现 桂湖 美景  人物一 人物二 才情,1,0
TRAIN_SENT_ID_274671,傅敏,傅雷,傅雷 译 希腊 的 雕塑 手稿 图书 信息 : 作者 ： 傅敏 著,人物二 译 希腊 雕塑 手稿 图书 信息  作者  人物一 著,-1,0
TRAIN_SENT_ID_273503,殷素素,张翠山,第十九章 还 记得 你 答应 我 的 事 吗 — — 张翠山 和 殷素素,第十九章 记得 答应 事   人物二 人物一,1,0
TRAIN_SENT_ID_260443,严嵩,严世蕃,严嵩 和 严世蕃 每陷 仇家 ， 就 把 仇家 的 男孩 夺 来 作为 娈童 ， 百般 侮辱 ， 进行 * 河蟹 * 。,人物一 人物二 每陷 仇家  仇家 男孩 夺 娈童  百般 侮辱  进行  河蟹,-1,0
TRAIN_SENT_ID_270743,梁萧,花晓霜,梁萧 与 花晓霜 之孙 梁思禽 ， 绝世 武学 周流 六 虚功 ， 号称 周流 六虚 ， 法用 万物 。,人物一 人物二 之孙 梁思禽  绝世 武学 周流 六 虚功  号称 周流 六虚  法用 万物,1,0
TRAIN_SENT_ID_281685,蒋韵,李锐,《 人间 》 李锐 / 蒋韵 28.8 元,人间  人物二  人物一  元,1,0
TRAIN_SENT_ID_262920,熊美玲,林秋离,No.132 这 是 我 的 爱 （ 台语 ） 林秋离 熊美玲 施文彬,爱  台语  人物二 人物一 施文彬,1,0
TRAIN_SENT_ID_268299,秦始皇,扶苏,但是 遗书 被 佞臣 赵高 扣留 ， 秦始皇 驾崩 后赵 高 毁掉 了 真 遗召 ， 伪造 了 让 胡亥 即位 、 扶苏 自裁 的 假 遗召 。,遗书 佞臣 赵高 扣留  人物一 驾崩 后赵 高 毁掉 真 遗召  伪造 胡亥 即位  人物二 自裁 假 遗召,-1,0
TRAIN_SENT_ID_284855,程瑶迦,陆冠英,第二十九章 陆冠英 程瑶迦 藏 宝剑,第二十九章 人物二 人物一 藏 宝剑,1,0
TRAIN_SENT_ID_264509,吴健雄,袁家骝,神仙 伴侣 — — 袁家骝 与 吴健雄,神仙 伴侣   人物二 人物一,1,0
TRAIN_SENT_ID_274440,廖烈文,廖宝珊,廖烈文 亲任 廖宝珊 纪念 书院 督监 。,人物一 亲任 人物二 纪念 书院 督监,-1,0
TRAIN_SENT_ID_262992,熊美玲,林秋离,No.194 醒 了 忘 了 林秋离 熊美玲,醒 忘 人物二 人物一,1,0
TRAIN_SENT_ID_260678,李莎,李立三,安眠药 是 李莎 交给 李立三 的 。,安眠药 人物一 交给 人物二,1,0
TRAIN_SENT_ID_268579,潘金莲,武大郎,恩爱夫妻 武大郎 和 潘金莲,恩爱夫妻 人物二 人物一,1,0
TRAIN_SENT_ID_262401,汪精卫,陈璧君,堕落 政客 的 爱情 悲歌 ： 陈璧君 与 汪精卫 ( 1 ),堕落 政客 爱情 悲歌  人物二 人物一,1,0
TRAIN_SENT_ID_256321,孙尚香,刘备,效果 ： a ： 孙尚香 加入 刘备 麾下,效果    人物一 加入 人物二 麾下,1,0
TRAIN_SENT_ID_252205,秦嘉,徐淑,《 秦嘉 · 与妇 徐淑 书 》 今致 宝钗 一双 ， 可耀首 。,人物一  与妇 人物二 书  今致 宝钗 一双  可耀首,1,0
TRAIN_SENT_ID_269037,刘德华,朱丽倩,有人 目睹 刘德华 在 该 大厦 门外 等候 朱丽倩 下课 。,有人 目睹 人物一 大厦 门外 等候 人物二 下课,1,0
TRAIN_SENT_ID_283076,罗松,罗艺,3 幕后 创作 : 《 对 花枪 》 原来 也 叫 《 父子 会 》 、 《 罗松 找父 》 ， 写 罗艺 赴京 赶考 ， 病滞 南阳 姜家集 ， 与 姜 桂枝 成婚 。,幕后 创作   花枪  原来  父子 会    人物一 找父   写 人物二 赴京 赶考  病滞 南阳 姜家集  姜 桂枝 成婚,-1,0
TRAIN_SENT_ID_253730,申雪,赵宏博,申雪 和 赵宏博,人物一 人物二,1,0
TRAIN_SENT_ID_279457,郭啸天,李萍,祖父母 ： 郭啸天 ， 李萍,祖父母  人物一  人物二,1,0
TRAIN_SENT_ID_277185,张茜,张卫健,《 小宝 与 康熙 》 （ 40 集 ） （ 张卫健 ， 谭耀文 ， 朱茵 ， 陈法蓉 ， 吴晨 君 ， 张茜 ， 麦家琪 ， 吴孟达 ， 林心如 ， 舒琪 ）,小宝 康熙    集   人物二  谭耀文  朱茵  陈法蓉  吴晨 君  人物一  麦家琪  吴孟达  林心如  舒琪,1,0
TRAIN_SENT_ID_273940,江冬秀,胡适,因为 江冬秀 始终 不 赞成 胡适 搞 政治 。,人物一 始终 赞成 人物二 搞 政治,1,0
TRAIN_SENT_ID_260821,何超琼,许晋亨,何超琼 = 许晋亨,人物一  人物二,1,0
TRAIN_SENT_ID_285277,广德公主,于琮,唯 于琮 相国 所尚 广德公主 ， 则 贤 和 不同 ， 乃懿 皇亲 妹 。,唯 人物二 相国 所尚 人物一  贤 不同  乃懿 皇亲 妹,1,0
TRAIN_SENT_ID_263466,梅葆玖,梅兰芳,80 、 凤还巢 梅兰芳 姜妙香 （ 梅葆玖 叶少兰 ）,凤还巢 人物二 姜妙香  人物一 叶少兰,-1,0
TRAIN_SENT_ID_277788,晋陵公主,谢混,（ 27 ） 初 ， 晋 谢混 尚 晋陵公主 。,初  晋 人物二 尚 人物一,1,0
TRAIN_SENT_ID_262863,熊美玲,林秋离,No.31 心萎 林秋离 熊美玲,心萎 人物二 人物一,1,0
TRAIN_SENT_ID_281820,李蕙仙,梁启超,梁启超 致 李蕙仙,人物二 人物一,1,0
TRAIN_SENT_ID_267112,公子羽,明月心,明月心 去除 易容 ， 露出 本来面目 ， 在 小酒馆 借酒浇愁 ， 欲 等 公子羽 来 追 。,人物二 去除 易容  露出 本来面目  小酒馆 借酒浇愁  欲 人物一 追,1,0
TRAIN_SENT_ID_262745,熊美玲,林秋离,No.21 什么 都 不留 林秋离 熊美玲 蔡幸娟,不留 人物二 人物一 蔡幸娟,1,0
TRAIN_SENT_ID_260341,穆桂英,杨宗保,3 、 杨六郎 如何 利用 杨宗保 的 资源 让 “ 穆桂英 大破 天门 阵 ” 。,杨六郎 利用 人物二 资源  人物一 大破 天门 阵,1,0
TRAIN_SENT_ID_274033,白素,卫斯理,白素 王红红 : 卫斯理 的 表妹 。,人物一 王红红  人物二 表妹,1,0
TRAIN_SENT_ID_278923,汪涵,杨乐乐,汪涵 杨乐乐,人物一 人物二,1,0
TRAIN_SENT_ID_272979,吴晗,袁震,吴晗 与 袁震 / 109,人物一 人物二,1,0
TRAIN_SENT_ID_281450,曾雅兰,侯昌明,20090127 来宾 ： 侯昌明 、 高凌风 、 小亮 哥 、 曾雅兰 、 金友庄 、 林姿佑,来宾  人物二  高凌风  小亮 哥  人物一  金友庄  林姿佑,1,0
TRAIN_SENT_ID_253552,施南生,徐克,艺术 指导 施南生 NansunShi 徐克 HarkTsui .....,艺术 指导 人物一  人物二,1,0
TRAIN_SENT_ID_266951,关索,关羽,691 庞义 692 庞德 693 谭雄 694 谯周 695 边张 696 关平 697 关羽 698 关索 699 关统 700 关凤,庞义  庞德  谭雄  谯周  边张  关平  人物二  人物一  关统  关凤,-1,0
TRAIN_SENT_ID_269453,张振寰,鲍正芳,魏秋桦 、 张振寰 、 李丽凤 、 龙隆 、 陈琪 、 鲍正芳 、 赵家 蓉 、 许佩蓉,魏秋桦  人物一  李丽凤  龙隆  陈琪  人物二  赵家 蓉  许佩蓉,1,0
TRAIN_SENT_ID_283476,郭明秋,林枫,1937 、 2 刘少奇 秘书 林枫 译电员 郭明秋 的 家 。,刘少奇 秘书 人物二 译电员 人物一 家,1,0
TRAIN_SENT_ID_264773,张欣,潘石屹,潘石屹 张欣 等,人物二 人物一,1,0
TRAIN_SENT_ID_269283,陆雪琪,张小凡,师侄 ： 萧逸才 、 齐昊 、 宋大仁 、 文敏 、 曾书书 、 田灵儿 、 林惊羽 、 陆雪琪 、 张小凡,师侄  萧逸才  齐昊  宋大仁  文敏  曾书书  田灵儿  林惊羽  人物一  人物二,1,0
TRAIN_SENT_ID_259438,贾兰,李纨,最后 贾兰 加官 封爵 ， 李纨 也 受到 圣上 的 嘉奖 ， 给 了 紫 蟒 加身 （ 今嫌 紫 蟒长 ） 。,最后 人物一 加官 封爵  人物二 圣上 嘉奖  紫 蟒 加身  今嫌 紫 蟒长,-1,0
TRAIN_SENT_ID_268080,樊梨花,薛丁山,薛丁山 三气 樊梨花,人物二 三气 人物一,1,0
TRAIN_SENT_ID_277834,郭芙蓉,吕青柠,永久 使用者 ： 郭芙蓉 （ 练 成 两层 ） 、 郭蔷薇 （ 堂妹 ） 、 郭巨侠 （ 练 成 九层 圆满 ） 、 莫小贝 （ 小 郭教 的 ） 、 吕青橙 （ 练 成 七层 ） 、 吕青柠,永久 使用者  人物一  练 成 两层   郭蔷薇  堂妹   郭巨侠  练 成 九层 圆满   莫小贝  郭教   吕青橙  练 成 七层   人物二,-1,0
TRAIN_SENT_ID_254336,金友庄,高凌风,高凌风 . 金友庄,人物二  人物一,1,0
TRAIN_SENT_ID_275067,朱七七,沈浪,相对 于 朱七七 ， 白飞飞 是 个 “ 假 ” 人 ， 她 甚至 比 沈浪 深沉 。,相对 人物一  白飞飞  假   人物二 深沉,1,0
TRAIN_SENT_ID_268092,樊梨花,薛丁山,杨丽花 终极 大战 - 薛丁山 与 樊梨花 职员表 : 荣誉 顾问 ： 洪文 栋,杨丽花 终极 大战  人物二 人物一 职员表  荣誉 顾问  洪文 栋,1,0
TRAIN_SENT_ID_259188,刘备,刘禅,刘备 敕 刘禅 遗诏 原文 : 朕 初 疾 但 下痢 耳 ， 后转 杂 他 病 ， 殆不自济 。,人物一 敕 人物二 遗诏 原文  朕 初 疾 下痢 耳  后转 杂 病  殆不自济,-1,0
TRAIN_SENT_ID_275025,朱七七,沈浪,众人 叹 这 世间 也 就 你 沈浪 治得 住 这 令人 头大 的 朱七七 。,众人 叹 世间 人物二 治得 住 令人 头大 人物一,1,0
TRAIN_SENT_ID_276329,岳灵珊,林平之,新建 页 面谈 岳不群 、 岳灵珊 、 林平之,新建 页 面谈 岳不群  人物一  人物二,1,0
TRAIN_SENT_ID_251351,廖仲恺,何香凝,2 . 廖仲恺 何香凝 纪念馆,人物一 人物二 纪念馆,1,0
TRAIN_SENT_ID_268227,王小利,李琳,李琳 王小利 分开 ： 哎 老头 你 回来 啊,人物二 人物一 分开  老头 回来,1,0
TRAIN_SENT_ID_273710,范文芳,李铭顺,范文芳 、 郑斌辉 、 李铭顺 、 黄文永 、 向云,人物一  郑斌辉  人物二  黄文永  向云,1,0
TRAIN_SENT_ID_250177,秦始皇,胡亥,原文 : 《 史记 · 秦始皇 本纪 》 ： “ （ 胡亥 ） 诛 （ 李 ） 斯 、 （ 冯 ） 去 疾 ， 任用 赵高 。,原文   史记  人物一 本纪     人物二  诛  李  斯   冯  疾  任用 赵高,-1,0
TRAIN_SENT_ID_271970,林丹,谢杏芳,2011 - 10 - 21 林丹 谢杏芳 一路 同行,人物一 人物二 一路 同行,1,0
TRAIN_SENT_ID_272958,吴晗,袁震,患难与共 的 夫妻 — — 吴晗 与 袁震,患难与共 夫妻   人物一 人物二,1,0
TRAIN_SENT_ID_250931,霍震霆,朱玲玲,等到 朱玲玲 收工 下班 ， 一出 电视台 的 大门 ， 就 看见 霍震霆 手 捧 着 一 捧 鲜花 ， 恭敬地 站 在 车门 旁 。,人物二 收工 下班  一出 电视台 大门  看见 人物一 手 捧 捧 鲜花  恭敬地 站 车门 旁,1,0
TRAIN_SENT_ID_255703,蒋介石,宋美龄,宋子文 大惊 ， 蒋介石 、 宋美龄 也 惊慌 不已 。,宋子文 大惊  人物一  人物二 惊慌 不已,1,0
TRAIN_SENT_ID_252280,文姜,鲁桓公,此次 文姜 和 鲁桓公 来到 齐国 ， 齐襄公 再度 与 她 私通 。,人物一 人物二 来到 齐国  齐襄公 再度 私通,1,0
TRAIN_SENT_ID_275758,李沅芷,余鱼同,诗 的 后 一句 “ 思 公子 兮 未 敢言 ” 倒 与 李沅芷 对 余鱼同 的 那份 情愫 有 三分 仿佛 ， 不过 “ 未 敢言 ” 的 不是 李大 小姐 而是 金笛秀才 。,诗 一句  思 公子 未 敢言  倒 人物一 人物二 那份 情愫 三分 仿佛   未 敢言  李大 小姐 金笛秀才,1,0
TRAIN_SENT_ID_263206,胡亥,秦始皇,秦始皇 驾崩 沙丘 : 参加 ： 始皇 驾崩 、 沙丘 之变 、 李斯 、 赵高 、 胡亥,人物二 驾崩 沙丘  参加  始皇 驾崩  沙丘 之变  李斯  赵高  人物一,-1,0
TRAIN_SENT_ID_262659,况天佑,马小玲,之所以 搞 出 陆战 平 这么 个 莫名其妙 的 僵尸 ， 目的 就是 对付 况天佑 与 马小玲 。,搞 出 陆战 平 莫名其妙 僵尸  目的 对付 人物一 人物二,1,0
TRAIN_SENT_ID_268246,王小利,李琳,赵本山 ： 呵呵 ， 快进来 啊 ， 李琳 ， 迎进 小 沈阳 王小利,赵本山   快进来  人物二  迎进 沈阳 人物一,1,0
TRAIN_SENT_ID_253644,沈浪,朱七七,爱好 ： 和 沈浪 斗智斗勇 ， 追逐 戏弄 朱七七 ；,爱好  人物一 斗智斗勇  追逐 戏弄 人物二,1,0
TRAIN_SENT_ID_278106,马世嫒,马景涛,马世嫒 有些 怯场 ， 马景涛 在 一旁 安慰 她 ： “ 你 比我强 ， 一定 没 问题 。 ”,人物一 怯场  人物二 一旁 安慰   比我强  一定 没 问题,-1,0
TRAIN_SENT_ID_274499,潘汉年,董慧,随后 ， 潘汉年 推 着 轮椅 上 的 董慧 来到 场部 礼堂 。,人物一 推 轮椅 人物二 来到 场部 礼堂,1,0
TRAIN_SENT_ID_265221,尤二姐,贾琏,贾珍 馋涎 妻妹 的 美貌 ， 对 尤二姐 无微不至 ， 当 他 玩腻 后 ， 就 把 她 让给 了 贾琏 。,贾珍 馋涎 妻妹 美貌  人物一 无微不至  玩腻  让给 人物二,1,0
TRAIN_SENT_ID_248936,阮星竹,段正淳,” 段正淳 回过头来 ， 向 阮星竹 望去 ， 脸上 万般 柔情 ， 却 实是 无可奈何 。,人物二 回过头来  人物一 望去  脸上 万般 柔情  实是 无可奈何,1,0
TRAIN_SENT_ID_257259,纪晓芙,殷梨亭,【 有 又 请问 殷梨亭 为什么 写 纪晓芙 呢 ？,请问 人物二 写 人物一,1,0
TRAIN_SENT_ID_271348,何泽慧,钱三强,《 大家 》 20140619 钱三强 和 何泽慧,人物二 人物一,1,0
TRAIN_SENT_ID_286279,萧令嫕,王琳,萧令嫕 在 萧衍 称帝 后 ， 封 义兴 长 公主 ， 其夫琅 琊 王氏 王琳 拜 驸马 都尉 。,人物一 萧衍 称帝  封 义兴 长 公主  其夫琅 琊 王氏 人物二 拜 驸马 都尉,1,0
TRAIN_SENT_ID_271986,林丹,谢杏芳,出众 的 长相 气质 ， 敬业 勤奋 的 精神 ， 再 加上 跟 林丹 的 “ 姐弟恋 ” ， 谢杏芳 不论 走 到 哪里 ， 都 不乏 关注 的 目光 。,出众 长相 气质  敬业 勤奋 精神  加上 人物一  姐弟恋   人物二 走  不乏 关注 目光,1,0
TRAIN_SENT_ID_284300,郭祥忍,郭功森,常世琪 李博生 姜文斌 江春 源 华萍 郭祥忍 郭石林 郭懋介 郭功森 顾永骏 高义 进,常世琪 李博生 姜文斌 江春 源 华萍 人物一 郭石林 郭懋介 人物二 顾永骏 高义 进,-1,0
TRAIN_SENT_ID_265529,周萍,周朴园,大海 痛斥 周朴园 的 罪恶行径 ， 周萍 上去 打 了 大海 两 耳光 。,大海 痛斥 人物二 罪恶行径  人物一 上去 大海 两 耳光,-1,0
TRAIN_SENT_ID_254228,成龙,房祖名,赵文瑄 成龙 李冰冰 胡歌 孙淳 姜武 陈冲 宁静 房祖名,赵文瑄 人物一 李冰冰 胡歌 孙淳 姜武 陈冲 宁静 人物二,-1,0
TRAIN_SENT_ID_278941,汪涵,杨乐乐,庞龙 、 李连杰 、 蔡依林 、 王菲 、 李亚鹏 、 TFBOYS 、 汪涵 、 杨乐乐 、 郭品超,庞龙  李连杰  蔡依林  王菲  李亚鹏    人物一  人物二  郭品超,1,0
TRAIN_SENT_ID_256219,孙尚香,刘备,这些 均 使得 孙尚香 开始 憎恶 乱世 ， 并 决定 为 刘备 而活 。,均 人物一 憎恶 乱世  决定 人物二 而活,1,0
TRAIN_SENT_ID_263473,梅葆玖,梅兰芳,梅兰芳 梅葆玖,人物二 人物一,-1,0
TRAIN_SENT_ID_259090,刘备,刘禅,五梁 曾效力 过 的 势力 : 益州 刘璋 、 蜀汉 刘备 、 刘禅,五梁 曾效力 势力  益州 刘璋  蜀汉 人物一  人物二,-1,0
TRAIN_SENT_ID_266888,谢培东,谢木兰,方孟敖 离开 ， 谢木兰 意欲 撮合 方孟敖 和 何孝钰 不成 ， 反 被 谢培东 训斥 。,方孟敖 离开  人物二 意欲 撮合 方孟敖 何孝钰  反 人物一 训斥,-1,0
TRAIN_SENT_ID_253683,沈浪,朱七七,为 等待 救援 ， 朱七七 对 王怜花 故作 有情 ， 不料 被 追随 来 的 沈浪 听到 。,等待 救援  人物二 王怜花 故作 有情  追随 人物一 听到,1,0
TRAIN_SENT_ID_283828,贾曾,贾至,玄宗 受命 册文 为 贾曾 所撰 ， 而 传位 册文 则 是 贾至 手笔 。,玄宗 受命 册文 人物一 所撰  传位 册文 人物二 手笔,-1,0
TRAIN_SENT_ID_277276,王惠,郭德纲,这 一切 让 王惠 心痛 如割 ， 她 流着泪 求 郭德纲 ： “ 你 跟 我 回 天津 吧 ， 我 不忍心 让你在 这里 受苦 。,人物一 心痛 如割  流着泪 求 人物二   回 天津  不忍心 让你在 受苦,1,0
TRAIN_SENT_ID_270869,姜承,欧阳倩,由于 姜承 的 魔族 血统 令 江湖 容不下 他 ， 欧阳倩 始终 对 他 不离 不弃 。,人物一 魔族 血统 令 江湖 容不下  人物二 始终 不离 不弃,1,0
TRAIN_SENT_ID_281636,黄峨,杨慎,杨慎 与 黄峨,人物二 人物一,1,0
TRAIN_SENT_ID_265127,杜晓苏,雷宇峥,10 . 等待 · 【 佳期 如梦 之 海上 繁花 】 主角 ： 杜晓苏 、 雷宇峥 、 邵振嵘,等待   佳期 如梦 海上 繁花  主角  人物一  人物二  邵振嵘,1,0
TRAIN_SENT_ID_251791,张洁,周立波,而据 这个 “ 张洁 ” 回忆 ， 她 和 周立波 之所以 复合 ， 完全 是 出于 对 落魄 者 的 同情 。,而据  人物一  回忆  人物二 复合  完全 落魄 同情,1,0
TRAIN_SENT_ID_283864,姚小蝶,陆汉,姚小蝶 自小 被遗弃 ， 一心 寻找 杀父 仇人 陆汉 报仇 。,人物一 自小 被遗弃  一心 寻找 杀父 仇人 人物二 报仇,-1,0
TRAIN_SENT_ID_253777,申雪,赵宏博,申雪 、 赵宏博,人物一  人物二,1,0
TRAIN_SENT_ID_269257,陆雪琪,张小凡,张小凡 一直 望 着 陆雪琪 ， 无言 相对 。,人物二 一直 人物一  无言 相对,1,0
TRAIN_SENT_ID_272343,金正恩,金正日,报道 还称 ， 朝鲜劳动党 第四次 代表 会议 决定 ， 遵循 金正日 同志 的 遗训 ， 推举 朝鲜 党和人民 的 最高 领导者 金正恩 为 朝鲜劳动党 第一书记 。,报道 还称  朝鲜劳动党 第四次 代表 会议 决定  人物二 同志 遗训  推举 朝鲜 党和人民 最高 领导者 人物一 朝鲜劳动党 第一书记,-1,0
TRAIN_SENT_ID_278661,叶一茜,田亮,第二期 ： : 田亮 和 叶一茜 的 包括 ： 高空 伞降 和 悉尼 塔外 的 “ 高空 漫步 ” 。,第二期   人物二 人物一 包括  高空 伞降 悉尼 塔外  高空 漫步,1,0
TRAIN_SENT_ID_258428,张兆和,沈从文,第十一 封 沈从文 致 张兆和 （ 1934.1 . 15 ）,第十一 封 人物二 人物一,1,0
TRAIN_SENT_ID_250294,秦始皇,胡亥,1 秦朝 （ 嬴姓 ） ： 秦始皇 嬴政 （ 亦 作 “ 嬴 正 ” ） ， 秦二世 嬴 胡亥,秦朝  嬴姓   人物一 嬴政  作  嬴 正    秦二世 嬴 人物二,-1,0
TRAIN_SENT_ID_256012,蒋介石,宋美龄,事实 并非如此 ： 蒋介石 充分利用 她 在 美国 的 声望 ， 宋美龄 的 价值 和 重要性 被 过分 夸大 了 。,事实 并非如此  人物一 充分利用 美国 声望  人物二 价值 重要性 过分 夸大,1,0
